Branch;Employee name;End node ID;End node level;Hide previous levels;Is excessive span;Is manager?;Manager name;Org Name;Path;Start node ID;Start node level;Team;Curve;Curve (demo);Headcount;Number of reports;P1;P1 (Alt);P1 (param);P2;P2 (Alt);P2 (param);Sigmoid Function;Sigmoid Function (demo);T;T2;Top line direct reports
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,15171636;12,15171636;1;2;12;16;16;14;18;18;0,07585818;0,07585818;-2,5;9,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,19069893;12,19069893;1;2;12;16;16;14;18;18;0,095349465;0,095349465;-2,25;9,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,23840584;12,23840584;1;2;12;16;16;14;18;18;0,119202922;0,119202922;-2;10;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,2960944;12,2960944;1;2;12;16;16;14;18;18;0,148047198;0,148047198;-1,75;10,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,36485105;12,36485105;1;2;12;16;16;14;18;18;0,182425524;0,182425524;-1,5;10,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,44540028;12,44540028;1;2;12;16;16;14;18;18;0,222700139;0,222700139;-1,25;10,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,53788284;12,53788284;1;2;12;16;16;14;18;18;0,268941421;0,268941421;-1;11;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,6416426;12,6416426;1;2;12;16;16;14;18;18;0,320821301;0,320821301;-0,75;11,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,75508134;12,75508134;1;2;12;16;16;14;18;18;0,377540669;0,377540669;-0,5;11,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;16,875647;12,875647;1;2;12;16;16;14;18;18;0,437823499;0,437823499;-0,25;11,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17;13;1;2;12;16;16;14;18;18;0,5;0,5;0;12;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,124353;13,124353;1;2;12;16;16;14;18;18;0,562176501;0,562176501;0,25;12,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,24491866;13,24491866;1;2;12;16;16;14;18;18;0,622459331;0,622459331;0,5;12,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,3583574;13,3583574;1;2;12;16;16;14;18;18;0,679178699;0,679178699;0,75;12,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,46211716;13,46211716;1;2;12;16;16;14;18;18;0,731058579;0,731058579;1;13;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,55459972;13,55459972;1;2;12;16;16;14;18;18;0,777299861;0,777299861;1,25;13,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,63514895;13,63514895;1;2;12;16;16;14;18;18;0,817574476;0,817574476;1,5;13,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,7039056;13,7039056;1;2;12;16;16;14;18;18;0,851952802;0,851952802;1,75;13,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,76159416;13,76159416;1;2;12;16;16;14;18;18;0,880797078;0,880797078;2;14;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,80930107;13,80930107;1;2;12;16;16;14;18;18;0,904650535;0,904650535;2,25;14,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,84828364;13,84828364;1;2;12;16;16;14;18;18;0,92414182;0,92414182;2,5;14,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,8798267;13,8798267;1;2;12;16;16;14;18;18;0,93991335;0,93991335;2,75;14,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,90514825;13,90514825;1;2;12;16;16;14;18;18;0,952574127;0,952574127;3;15;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,92534623;13,92534623;1;2;12;16;16;14;18;18;0,962673113;0,962673113;3,25;15,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,94137554;13,94137554;1;2;12;16;16;14;18;18;0,970687769;0,970687769;3,5;15,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,95404526;13,95404526;1;2;12;16;16;14;18;18;0,97702263;0,97702263;3,75;15,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,96402758;13,96402758;1;2;12;16;16;14;18;18;0,98201379;0,98201379;4;16;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,97187275;13,97187275;1;2;12;16;16;14;18;18;0,985936373;0,985936373;4,25;16,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,97802612;13,97802612;1;2;12;16;16;14;18;18;0,989013057;0,989013057;4,5;16,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,98284503;13,98284503;1;2;12;16;16;14;18;18;0,991422515;0,991422515;4,75;16,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,9866143;13,9866143;1;2;12;16;16;14;18;18;0,993307149;0,993307149;5;17;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,98955975;13,98955975;1;2;12;16;16;14;18;18;0,994779874;0,994779874;5,25;17,25;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,99185973;13,99185973;1;2;12;16;16;14;18;18;0,995929862;0,995929862;5,5;17,5;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,99365463;13,99365463;1;2;12;16;16;14;18;18;0,996827317;0,996827317;5,75;17,75;5
Level 2 (25) - Level 3 (33);Tobiah Carmo;33;3;SHOW;Within Target Span;TRUE;Gelya Braunston;Global BI Team;-25-33---;25;2;Team C;17,99505475;13,99505475;1;2;12;16;16;14;18;18;0,997527377;0,997527377;6;18;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99876369;12,99876369;1;;13;22;22;12,5;21,5;21,5;0,002472623;0,002472623;-6;6;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99841366;12,99841366;1;;13;22;22;12,5;21,5;21,5;0,003172683;0,003172683;-5,75;6,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99796493;12,99796493;1;;13;22;22;12,5;21,5;21,5;0,004070138;0,004070138;-5,5;6,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99738994;12,99738994;1;;13;22;22;12,5;21,5;21,5;0,005220126;0,005220126;-5,25;6,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99665358;12,99665358;1;;13;22;22;12,5;21,5;21,5;0,006692851;0,006692851;-5;7;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99571126;12,99571126;1;;13;22;22;12,5;21,5;21,5;0,008577485;0,008577485;-4,75;7,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99450653;12,99450653;1;;13;22;22;12,5;21,5;21,5;0,010986943;0,010986943;-4,5;7,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,99296819;12,99296819;1;;13;22;22;12,5;21,5;21,5;0,014063627;0,014063627;-4,25;7,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,9910069;12,9910069;1;;13;22;22;12,5;21,5;21,5;0,01798621;0,01798621;-4;8;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,98851132;12,98851132;1;;13;22;22;12,5;21,5;21,5;0,02297737;0,02297737;-3,75;8,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,98534389;12,98534389;1;;13;22;22;12,5;21,5;21,5;0,029312231;0,029312231;-3,5;8,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,98133656;12,98133656;1;;13;22;22;12,5;21,5;21,5;0,037326887;0,037326887;-3,25;8,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,97628706;12,97628706;1;;13;22;22;12,5;21,5;21,5;0,047425873;0,047425873;-3;9;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,96995668;12,96995668;1;;13;22;22;12,5;21,5;21,5;0,06008665;0,06008665;-2,75;9,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,96207091;12,96207091;1;;13;22;22;12,5;21,5;21,5;0,07585818;0,07585818;-2,5;9,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,95232527;12,95232527;1;;13;22;22;12,5;21,5;21,5;0,095349465;0,095349465;-2,25;9,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,94039854;12,94039854;1;;13;22;22;12,5;21,5;21,5;0,119202922;0,119202922;-2;10;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,9259764;12,9259764;1;;13;22;22;12,5;21,5;21,5;0,148047198;0,148047198;-1,75;10,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,90878724;12,90878724;1;;13;22;22;12,5;21,5;21,5;0,182425524;0,182425524;-1,5;10,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,88864993;12,88864993;1;;13;22;22;12,5;21,5;21,5;0,222700139;0,222700139;-1,25;10,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,86552929;12,86552929;1;;13;22;22;12,5;21,5;21,5;0,268941421;0,268941421;-1;11;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,83958935;12,83958935;1;;13;22;22;12,5;21,5;21,5;0,320821301;0,320821301;-0,75;11,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,81122967;12,81122967;1;;13;22;22;12,5;21,5;21,5;0,377540669;0,377540669;-0,5;11,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,78108825;12,78108825;1;;13;22;22;12,5;21,5;21,5;0,437823499;0,437823499;-0,25;11,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,75;12,75;1;;13;22;22;12,5;21,5;21,5;0,5;0,5;0;12;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,71891175;12,71891175;1;;13;22;22;12,5;21,5;21,5;0,562176501;0,562176501;0,25;12,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,68877033;12,68877033;1;;13;22;22;12,5;21,5;21,5;0,622459331;0,622459331;0,5;12,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,66041065;12,66041065;1;;13;22;22;12,5;21,5;21,5;0,679178699;0,679178699;0,75;12,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,63447071;12,63447071;1;;13;22;22;12,5;21,5;21,5;0,731058579;0,731058579;1;13;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,61135007;12,61135007;1;;13;22;22;12,5;21,5;21,5;0,777299861;0,777299861;1,25;13,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,59121276;12,59121276;1;;13;22;22;12,5;21,5;21,5;0,817574476;0,817574476;1,5;13,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,5740236;12,5740236;1;;13;22;22;12,5;21,5;21,5;0,851952802;0,851952802;1,75;13,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,55960146;12,55960146;1;;13;22;22;12,5;21,5;21,5;0,880797078;0,880797078;2;14;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,54767473;12,54767473;1;;13;22;22;12,5;21,5;21,5;0,904650535;0,904650535;2,25;14,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,53792909;12,53792909;1;;13;22;22;12,5;21,5;21,5;0,92414182;0,92414182;2,5;14,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,53004333;12,53004333;1;;13;22;22;12,5;21,5;21,5;0,93991335;0,93991335;2,75;14,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,52371294;12,52371294;1;;13;22;22;12,5;21,5;21,5;0,952574127;0,952574127;3;15;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,51866344;12,51866344;1;;13;22;22;12,5;21,5;21,5;0,962673113;0,962673113;3,25;15,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,51465612;12,51465612;1;;13;22;22;12,5;21,5;21,5;0,970687769;0,970687769;3,5;15,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,51148869;12,51148869;1;;13;22;22;12,5;21,5;21,5;0,97702263;0,97702263;3,75;15,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50899311;12,50899311;1;;13;22;22;12,5;21,5;21,5;0,98201379;0,98201379;4;16;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50703181;12,50703181;1;;13;22;22;12,5;21,5;21,5;0,985936373;0,985936373;4,25;16,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50549347;12,50549347;1;;13;22;22;12,5;21,5;21,5;0,989013057;0,989013057;4,5;16,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50428874;12,50428874;1;;13;22;22;12,5;21,5;21,5;0,991422515;0,991422515;4,75;16,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50334643;12,50334643;1;;13;22;22;12,5;21,5;21,5;0,993307149;0,993307149;5;17;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50261006;12,50261006;1;;13;22;22;12,5;21,5;21,5;0,994779874;0,994779874;5,25;17,25;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50203507;12,50203507;1;;13;22;22;12,5;21,5;21,5;0,995929862;0,995929862;5,5;17,5;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50158634;12,50158634;1;;13;22;22;12,5;21,5;21,5;0,996827317;0,996827317;5,75;17,75;5
Level 2 (35) - Level 3 (36);Kiel Foxall;36;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-36---;35;2;Team D;21,50123631;12,50123631;1;;13;22;22;12,5;21,5;21,5;0,997527377;0,997527377;6;18;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,00370894;13,00370894;1;;13;22;22;14,5;23,5;23,5;0,002472623;0,002472623;-6;6;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,00475902;13,00475902;1;;13;22;22;14,5;23,5;23,5;0,003172683;0,003172683;-5,75;6,25;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,00610521;13,00610521;1;;13;22;22;14,5;23,5;23,5;0,004070138;0,004070138;-5,5;6,5;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,00783019;13,00783019;1;;13;22;22;14,5;23,5;23,5;0,005220126;0,005220126;-5,25;6,75;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,01003928;13,01003928;1;;13;22;22;14,5;23,5;23,5;0,006692851;0,006692851;-5;7;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,01286623;13,01286623;1;;13;22;22;14,5;23,5;23,5;0,008577485;0,008577485;-4,75;7,25;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,01648041;13,01648041;1;;13;22;22;14,5;23,5;23,5;0,010986943;0,010986943;-4,5;7,5;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,02109544;13,02109544;1;;13;22;22;14,5;23,5;23,5;0,014063627;0,014063627;-4,25;7,75;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,02697932;13,02697932;1;;13;22;22;14,5;23,5;23,5;0,01798621;0,01798621;-4;8;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,03446606;13,03446606;1;;13;22;22;14,5;23,5;23,5;0,02297737;0,02297737;-3,75;8,25;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,04396835;13,04396835;1;;13;22;22;14,5;23,5;23,5;0,029312231;0,029312231;-3,5;8,5;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,05599033;13,05599033;1;;13;22;22;14,5;23,5;23,5;0,037326887;0,037326887;-3,25;8,75;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,07113881;13,07113881;1;;13;22;22;14,5;23,5;23,5;0,047425873;0,047425873;-3;9;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,09012998;13,09012998;1;;13;22;22;14,5;23,5;23,5;0,06008665;0,06008665;-2,75;9,25;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,11378727;13,11378727;1;;13;22;22;14,5;23,5;23,5;0,07585818;0,07585818;-2,5;9,5;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,1430242;13,1430242;1;;13;22;22;14,5;23,5;23,5;0,095349465;0,095349465;-2,25;9,75;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,17880438;13,17880438;1;;13;22;22;14,5;23,5;23,5;0,119202922;0,119202922;-2;10;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,2220708;13,2220708;1;;13;22;22;14,5;23,5;23,5;0,148047198;0,148047198;-1,75;10,25;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,27363829;13,27363829;1;;13;22;22;14,5;23,5;23,5;0,182425524;0,182425524;-1,5;10,5;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,33405021;13,33405021;1;;13;22;22;14,5;23,5;23,5;0,222700139;0,222700139;-1,25;10,75;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,40341213;13,40341213;1;;13;22;22;14,5;23,5;23,5;0,268941421;0,268941421;-1;11;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,48123195;13,48123195;1;;13;22;22;14,5;23,5;23,5;0,320821301;0,320821301;-0,75;11,25;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,566311;13,566311;1;;13;22;22;14,5;23,5;23,5;0,377540669;0,377540669;-0,5;11,5;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,65673525;13,65673525;1;;13;22;22;14,5;23,5;23,5;0,437823499;0,437823499;-0,25;11,75;5
Level 2 (35) - Level 3 (39);Merlina Walshaw;39;3;SHOW;;FALSE;Glennie Camelin;Global BI Team;-35-39---;35;2;Team D;22,75;13,75;1;;13;22;22;14,5;23,5;23,5;0,5;0,5;0;12;5
