Branch;Employee name;End node ID;End node level;Manager name;Org Name;Path;Start node ID;Start node level;Team;Number of reports;P1;P1 (Alt);P2;P2 (Alt);T;T2;Top line direct reports
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;2;14;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;2,25;14,25;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;2,5;14,5;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;2,75;14,75;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;3;15;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;3,25;15,25;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;3,5;15,5;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;3,75;15,75;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;4;16;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;4,25;16,25;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;4,5;16,5;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;4,75;16,75;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;5;17;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;5,25;17,25;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;5,5;17,5;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;5,75;17,75;5
Level 2 (35) - Level 3 (38);Lynnette Buckleigh;38;3;Glennie Camelin;Global BI Team;-35-38---;35;2;Team D;1;13;22;13,5;22,5;6;18;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-6;6;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-5,75;6,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-5,5;6,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-5,25;6,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-5;7;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-4,75;7,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-4,5;7,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-4,25;7,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-4;8;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-3,75;8,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-3,5;8,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-3,25;8,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-3;9;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-2,75;9,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-2,5;9,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-2,25;9,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-2;10;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-1,75;10,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-1,5;10,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-1,25;10,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-1;11;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-0,75;11,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-0,5;11,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;-0,25;11,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;0;12;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;0,25;12,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;0,5;12,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;0,75;12,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;1;13;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;1,25;13,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;1,5;13,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;1,75;13,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;2;14;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;2,25;14,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;2,5;14,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;2,75;14,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;3;15;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;3,25;15,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;3,5;15,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;3,75;15,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;4;16;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;4,25;16,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;4,5;16,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;4,75;16,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;5;17;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;5,25;17,25;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;5,5;17,5;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;5,75;17,75;5
Level 2 (54) - Level 3 (43);Gail Inchan;43;3;Verena Caudelier;Global BI Team;-54-43---;54;2;Team E;;14;28;13;27;6;18;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-6;6;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-5,75;6,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-5,5;6,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-5,25;6,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-5;7;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-4,75;7,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-4,5;7,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-4,25;7,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-4;8;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-3,75;8,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-3,5;8,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-3,25;8,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-3;9;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-2,75;9,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-2,5;9,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-2,25;9,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-2;10;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-1,75;10,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-1,5;10,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-1,25;10,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-1;11;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-0,75;11,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-0,5;11,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;-0,25;11,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;0;12;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;0,25;12,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;0,5;12,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;0,75;12,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;1;13;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;1,25;13,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;1,5;13,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;1,75;13,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;2;14;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;2,25;14,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;2,5;14,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;2,75;14,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;3;15;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;3,25;15,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;3,5;15,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;3,75;15,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;4;16;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;4,25;16,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;4,5;16,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;4,75;16,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;5;17;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;5,25;17,25;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;5,5;17,5;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;5,75;17,75;5
Level 2 (54) - Level 3 (45);Howie Worstall;45;3;Verena Caudelier;Global BI Team;-54-45---;54;2;Team E;;14;28;14;28;6;18;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-6;6;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-5,75;6,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-5,5;6,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-5,25;6,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-5;7;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-4,75;7,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-4,5;7,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-4,25;7,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-4;8;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-3,75;8,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-3,5;8,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-3,25;8,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-3;9;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-2,75;9,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-2,5;9,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-2,25;9,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-2;10;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-1,75;10,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-1,5;10,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-1,25;10,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-1;11;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-0,75;11,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-0,5;11,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;-0,25;11,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;0;12;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;0,25;12,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;0,5;12,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;0,75;12,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;1;13;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;1,25;13,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;1,5;13,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;1,75;13,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;2;14;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;2,25;14,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;2,5;14,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;2,75;14,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;3;15;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;3,25;15,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;3,5;15,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;3,75;15,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;4;16;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;4,25;16,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;4,5;16,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;4,75;16,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;5;17;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;5,25;17,25;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;5,5;17,5;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;5,75;17,75;5
Level 2 (54) - Level 3 (51);Rock Oglevie;51;3;Verena Caudelier;Global BI Team;-54-51---;54;2;Team E;4;14;28;16;30;6;18;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-6;6;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-5,75;6,25;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-5,5;6,5;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-5,25;6,75;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-5;7;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-4,75;7,25;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-4,5;7,5;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-4,25;7,75;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-4;8;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-3,75;8,25;5
Level 2 (54) - Level 3 (46);Jacqueline Rylands;46;3;Verena Caudelier;Global BI Team;-54-46---;54;2;Team E;5;14;28;15;29;-3,5;8,5;5
